Id,Label
354,cavalo
355,veado
356,automovel
357,aviao
358,sapo
359,cachorro
360,veado
361,gato
362,caminhao
363,sapo
364,navio
365,cavalo
366,aviao
367,sapo
368,aviao
369,gato
370,caminhao
371,cavalo
372,aviao
373,sapo
374,passaro
375,automovel
376,aviao
377,aviao
378,gato
379,sapo
380,passaro
381,cachorro
382,cachorro
383,cachorro
384,aviao
385,passaro
386,gato
387,cachorro
388,veado
389,sapo
390,automovel
391,navio
392,aviao
393,passaro
394,navio
395,veado
396,navio
397,veado
398,gato
399,cavalo
400,passaro
401,cachorro
402,sapo
403,caminhao
404,veado
405,sapo
406,cavalo
407,passaro
408,cavalo
409,veado
410,veado
411,cachorro
412,caminhao
413,navio
414,caminhao
415,cachorro
416,sapo
417,veado
418,automovel
419,caminhao
420,navio
421,cachorro
422,cavalo
423,navio
424,automovel
425,cachorro
426,caminhao
427,caminhao
428,aviao
429,caminhao
430,automovel
431,sapo
432,gato
433,aviao
434,cavalo
435,gato
436,navio
437,cachorro
438,sapo
439,passaro
440,aviao
441,veado
442,caminhao
443,caminhao
444,gato
445,navio
446,cachorro
447,aviao
448,caminhao
449,cavalo
450,aviao
451,veado
452,automovel
453,veado
454,veado
455,sapo
456,sapo
457,gato
458,automovel
459,veado
460,automovel
461,automovel
462,gato
463,automovel
464,sapo
465,cavalo
466,veado
467,aviao
468,caminhao
469,gato
470,cavalo
471,automovel
472,sapo
473,caminhao
474,passaro
475,passaro
476,gato
477,veado
478,caminhao
479,caminhao
480,navio
481,passaro
482,veado
483,veado
484,sapo
485,gato
486,navio
487,passaro
488,cachorro
489,aviao
490,caminhao
491,automovel
492,automovel
493,passaro
494,passaro
495,passaro
496,passaro
497,automovel
498,automovel
499,caminhao
500,cavalo
501,cachorro
502,sapo
503,gato
504,cavalo
505,caminhao
506,veado
507,automovel
508,automovel
509,cavalo
510,sapo
511,aviao
512,veado
513,veado
514,gato
515,aviao
516,gato
517,cavalo
518,passaro
519,aviao
520,caminhao
521,aviao
522,caminhao
523,cavalo
524,veado
525,gato
526,aviao
527,sapo
528,gato
529,navio
530,caminhao
531,aviao
532,automovel
533,sapo
534,passaro
535,passaro
536,passaro
537,sapo
538,automovel
539,cachorro
540,automovel
541,navio
542,cachorro
543,sapo
544,aviao
545,caminhao
546,aviao
547,sapo
548,gato
549,passaro
550,cachorro
551,cachorro
552,aviao
553,veado
554,cavalo
555,caminhao
556,cachorro
557,sapo
558,passaro
559,navio
560,sapo
561,veado
562,automovel
563,veado
564,aviao
565,automovel
566,caminhao
567,gato
568,caminhao
569,cavalo
570,veado
571,caminhao
572,caminhao
573,passaro
574,automovel
575,passaro
576,passaro
577,cavalo
578,sapo
579,automovel
580,veado
581,sapo
582,sapo
583,navio
584,veado
585,caminhao
586,aviao
587,passaro
588,cachorro
589,cavalo
590,passaro
591,aviao
592,navio
593,cavalo
594,sapo
595,veado
596,aviao
597,aviao
598,navio
599,passaro
600,veado
601,automovel
602,passaro
603,aviao
604,gato
605,cavalo
606,passaro
607,automovel
608,cachorro
609,cavalo
610,caminhao
611,sapo
612,navio
613,veado
614,passaro
615,cavalo
616,cavalo
617,sapo
618,cachorro
619,passaro
620,automovel
621,navio
622,cavalo
623,cavalo
624,sapo
625,cachorro
626,veado
627,gato
628,automovel
629,gato
630,cavalo
631,aviao
632,automovel
633,aviao
634,cavalo
635,caminhao
636,passaro
637,automovel
638,caminhao
639,caminhao
640,navio
641,automovel
642,caminhao
643,gato
644,caminhao
645,cavalo
646,cavalo
647,veado
648,automovel
649,navio
650,gato
651,passaro
652,passaro
653,veado
654,automovel
655,cavalo
656,passaro
657,navio
658,navio
659,automovel
660,automovel
661,cavalo
662,cachorro
663,cavalo
664,veado
665,passaro
666,gato
667,passaro
668,gato
669,gato
670,automovel
671,veado
672,navio
673,cavalo
674,cachorro
675,caminhao
676,cavalo
677,caminhao
678,automovel
679,veado
680,navio
681,aviao
682,automovel
683,caminhao
684,passaro
685,automovel
686,aviao
687,automovel
688,cachorro
689,sapo
690,gato
691,sapo
692,cavalo
693,navio
694,cavalo
695,automovel
696,cavalo
697,automovel
698,passaro
699,sapo
700,caminhao
701,sapo
702,caminhao
703,veado
704,automovel
705,gato
706,gato
707,cachorro
708,passaro
709,sapo
710,cachorro
711,automovel
712,navio
713,sapo
714,cavalo
715,sapo
716,sapo
717,navio
718,aviao
719,automovel
720,cachorro
721,passaro
722,cavalo
723,cavalo
724,automovel
725,caminhao
726,passaro
727,navio
728,passaro
729,aviao
730,cavalo
731,cavalo
732,passaro
733,caminhao
734,aviao
735,cachorro
736,gato
737,passaro
738,passaro
739,navio
740,aviao
741,cavalo
742,passaro
743,veado
744,navio
745,veado
746,sapo
747,aviao
748,automovel
749,navio
750,caminhao
751,aviao
752,navio
753,navio
754,automovel
755,veado
756,cavalo
757,cavalo
758,navio
759,cavalo
760,sapo
761,sapo
762,cavalo
763,sapo
764,caminhao
765,passaro
766,navio
767,aviao
768,navio
769,caminhao
770,gato
771,caminhao
772,aviao
773,gato
774,caminhao
775,automovel
776,passaro
777,gato
778,veado
779,aviao
780,gato
781,navio
782,sapo
783,cavalo
784,automovel
785,cachorro
786,cachorro
787,veado
788,veado
789,cavalo
790,caminhao
791,passaro
792,sapo
793,sapo
794,cavalo
795,passaro
796,caminhao
797,passaro
798,navio
799,caminhao
800,veado
801,navio
802,passaro
803,passaro
804,caminhao
805,navio
806,cachorro
807,gato
808,cavalo
809,cachorro
810,veado
811,gato
812,cavalo
813,passaro
814,passaro
815,passaro
816,cachorro
817,sapo
818,automovel
819,passaro
820,aviao
821,passaro
822,automovel
823,aviao
824,veado
825,cavalo
826,veado
827,cavalo
828,cachorro
829,gato
830,caminhao
831,cachorro
832,passaro
833,sapo
834,veado
835,passaro
836,gato
837,navio
838,sapo
839,caminhao
840,navio
841,gato
842,cachorro
843,navio
844,caminhao
845,cavalo
846,sapo
847,aviao
848,gato
849,caminhao
850,aviao
851,veado
852,navio
853,veado
854,sapo
855,aviao
856,caminhao
857,cavalo
858,aviao
859,caminhao
860,navio
861,aviao
862,passaro
863,cachorro
864,cavalo
865,cavalo
866,sapo
867,gato
868,gato
869,automovel
870,veado
871,cachorro
872,caminhao
873,navio
874,automovel
875,navio
876,caminhao
877,aviao
878,cavalo
879,passaro
880,cavalo
881,aviao
882,passaro
883,cavalo
884,navio
885,passaro
886,cachorro
887,cavalo
888,automovel
889,sapo
890,caminhao
891,aviao
892,navio
893,cavalo
894,cavalo
895,navio
896,caminhao
897,sapo
898,passaro
899,sapo
900,cachorro
901,cavalo
902,aviao
903,passaro
904,passaro
905,sapo
906,passaro
907,navio
908,aviao
909,cavalo
910,cavalo
911,aviao
912,automovel
913,aviao
914,caminhao
915,automovel
916,veado
917,gato
918,veado
919,sapo
920,aviao
921,sapo
922,gato
923,sapo
924,automovel
925,automovel
926,passaro
927,cavalo
928,sapo
929,automovel
930,caminhao
931,navio
932,automovel
933,gato
934,passaro
935,sapo
936,gato
937,gato
938,navio
939,passaro
940,passaro
941,passaro
942,passaro
943,veado
944,sapo
945,aviao
946,cachorro
947,aviao
948,navio
949,gato
950,cavalo
951,sapo
952,navio
953,aviao
954,aviao
955,caminhao
956,aviao
957,passaro
958,passaro
959,cavalo
960,cavalo
961,caminhao
962,aviao
963,veado
964,navio
965,cavalo
966,navio
967,sapo
968,sapo
969,passaro
970,passaro
971,caminhao
972,veado
973,aviao
974,navio
975,caminhao
976,cachorro
977,cavalo
978,veado
979,navio
980,cachorro
981,caminhao
982,sapo
983,passaro
984,aviao
985,passaro
986,sapo
987,caminhao
988,aviao
989,caminhao
990,gato
991,cavalo
992,passaro
993,navio
994,veado
995,sapo
996,cachorro
997,navio
998,aviao
999,veado
1000,veado
1001,cachorro
1002,navio
1003,gato
1004,cavalo
1005,gato
1006,caminhao
1007,navio
1008,caminhao
1009,aviao
1010,cavalo
1011,caminhao
1012,veado
1013,navio
1014,veado
1015,automovel
1016,caminhao
1017,veado
1018,cachorro
1019,aviao
1020,navio
1021,passaro
1022,navio
1023,veado
1024,sapo
1025,cachorro
1026,cavalo
1027,gato
1028,passaro
1029,cachorro
1030,veado
1031,gato
1032,cavalo
1033,navio
1034,sapo
1035,aviao
1036,cavalo
1037,gato
1038,aviao
1039,caminhao
1040,passaro
1041,automovel
1042,navio
1043,gato
1044,passaro
1045,aviao
1046,gato
1047,veado
1048,gato
1049,caminhao
1050,veado
1051,caminhao
1052,gato
1053,sapo
1054,cavalo
1055,aviao
1056,aviao
1057,sapo
1058,sapo
1059,passaro
1060,cavalo
1061,cavalo
1062,sapo
1063,passaro
1064,caminhao
1065,navio
1066,sapo
1067,navio
1068,passaro
1069,cavalo
1070,navio
1071,sapo
1072,cachorro
1073,cavalo
1074,navio
1075,aviao
1076,veado
1077,veado
1078,caminhao
1079,caminhao
1080,cavalo
1081,aviao
1082,cachorro
1083,automovel
1084,caminhao
1085,sapo
1086,gato
1087,veado
1088,caminhao
1089,passaro
1090,sapo
1091,aviao
1092,passaro
1093,passaro
1094,automovel
1095,automovel
1096,gato
1097,caminhao
1098,cachorro
1099,automovel
1100,automovel
1101,sapo
1102,passaro
1103,caminhao
1104,cavalo
1105,gato
1106,navio
1107,veado
1108,passaro
1109,passaro
1110,aviao
1111,cavalo
1112,sapo
1113,veado
1114,navio
1115,cavalo
1116,automovel
1117,automovel
1118,sapo
1119,aviao
1120,automovel
1121,gato
1122,veado
1123,veado
1124,cavalo
1125,navio
1126,automovel
1127,sapo
1128,aviao
1129,automovel
1130,caminhao
1131,sapo
1132,veado
1133,passaro
1134,automovel
1135,veado
1136,navio
1137,gato
1138,gato
1139,gato
1140,automovel
1141,veado
1142,cavalo
1143,caminhao
1144,cachorro
1145,cachorro
1146,sapo
1147,cachorro
1148,cavalo
1149,passaro
1150,cavalo
1151,gato
1152,cavalo
1153,gato
1154,aviao
1155,caminhao
1156,sapo
1157,automovel
1158,gato
1159,gato
1160,gato
1161,gato
1162,caminhao
1163,cavalo
1164,caminhao
1165,gato
1166,aviao
1167,passaro
1168,sapo
1169,navio
1170,cavalo
1171,aviao
1172,sapo
1173,caminhao
1174,caminhao
1175,aviao
1176,caminhao
1177,veado
1178,veado
1179,automovel
1180,veado
1181,caminhao
1182,sapo
1183,passaro
1184,passaro
1185,passaro
1186,sapo
1187,veado
1188,veado
1189,cavalo
1190,caminhao
1191,cavalo
1192,cachorro
1193,veado
1194,aviao
1195,gato
1196,gato
1197,navio
1198,passaro
1199,cavalo
1200,veado
1201,cachorro
1202,gato
1203,sapo
1204,sapo
1205,caminhao
1206,cachorro
1207,automovel
1208,caminhao
1209,navio
1210,aviao
1211,caminhao
1212,sapo
1213,sapo
1214,passaro
1215,veado
1216,caminhao
1217,passaro
1218,navio
1219,gato
1220,sapo
1221,veado
1222,sapo
1223,aviao
1224,aviao
1225,automovel
1226,navio
1227,navio
1228,passaro
1229,cavalo
1230,cavalo
1231,navio
1232,automovel
1233,cachorro
1234,veado
1235,cachorro
1236,navio
1237,passaro
1238,gato
1239,navio
1240,navio
1241,aviao
1242,cachorro
1243,navio
1244,passaro
1245,caminhao
1246,aviao
1247,veado
1248,passaro
1249,navio
1250,sapo
1251,sapo
1252,sapo
1253,cachorro
1254,caminhao
1255,caminhao
1256,gato
1257,cavalo
1258,cavalo
1259,cavalo
1260,passaro
1261,navio
1262,aviao
1263,aviao
1264,cavalo
1265,passaro
1266,navio
1267,cavalo
1268,veado
1269,passaro
1270,navio
1271,aviao
1272,veado
1273,aviao
1274,caminhao
1275,navio
1276,navio
1277,automovel
1278,passaro
1279,gato
1280,veado
1281,veado
1282,gato
1283,navio
1284,passaro
1285,passaro
1286,automovel
1287,cavalo
1288,passaro
1289,aviao
1290,cavalo
1291,sapo
1292,caminhao
1293,cachorro
1294,veado
1295,sapo
1296,caminhao
1297,veado
1298,automovel
1299,aviao
1300,automovel
1301,sapo
1302,passaro
1303,gato
1304,cachorro
1305,cachorro
1306,sapo
1307,caminhao
1308,automovel
1309,navio
1310,automovel
1311,cavalo
1312,navio
1313,passaro
1314,navio
1315,passaro
1316,cachorro
1317,passaro
1318,caminhao
1319,automovel
1320,navio
1321,sapo
1322,passaro
1323,cavalo
1324,sapo
1325,sapo
1326,navio
1327,cachorro
1328,caminhao
1329,passaro
1330,caminhao
1331,caminhao
1332,automovel
1333,cavalo
1334,cachorro
1335,automovel
1336,passaro
1337,veado
1338,automovel
1339,passaro
1340,cavalo
1341,sapo
1342,gato
1343,automovel
1344,cavalo
1345,gato
1346,gato
1347,automovel
1348,cavalo
1349,automovel
1350,navio
1351,veado
1352,veado
1353,automovel
1354,aviao
1355,veado
1356,aviao
1357,aviao
1358,passaro
1359,passaro
1360,cavalo
1361,navio
1362,caminhao
1363,cavalo
1364,aviao
1365,navio
1366,veado
1367,navio
1368,passaro
1369,cavalo
1370,automovel
1371,sapo
1372,gato
1373,sapo
1374,gato
1375,cavalo
1376,cavalo
1377,passaro
1378,sapo
1379,sapo
1380,cavalo
1381,aviao
1382,passaro
1383,caminhao
1384,automovel
1385,navio
1386,sapo
1387,aviao
1388,gato
1389,navio
1390,navio
1391,navio
1392,veado
1393,sapo
1394,passaro
1395,veado
1396,cachorro
1397,gato
1398,gato
1399,sapo
1400,caminhao
1401,aviao
1402,cavalo
1403,passaro
1404,passaro
1405,cavalo
1406,gato
1407,passaro
1408,passaro
1409,automovel
1410,gato
1411,caminhao
1412,passaro
1413,caminhao
1414,sapo
1415,automovel
1416,cavalo
1417,sapo
1418,automovel
1419,automovel
1420,cavalo
1421,caminhao
1422,cavalo
1423,caminhao
1424,navio
1425,aviao
1426,caminhao
1427,passaro
1428,veado
1429,veado
1430,veado
1431,cachorro
1432,passaro
1433,passaro
1434,cachorro
1435,navio
1436,cavalo
1437,caminhao
1438,cavalo
1439,sapo
1440,caminhao
1441,cachorro
1442,caminhao
1443,cachorro
1444,cachorro
1445,aviao
1446,passaro
1447,passaro
1448,sapo
1449,navio
1450,cachorro
1451,caminhao
1452,passaro
1453,passaro
1454,navio
1455,passaro
1456,navio
1457,cachorro
1458,sapo
1459,cachorro
1460,sapo
1461,caminhao
1462,caminhao
1463,aviao
1464,cavalo
1465,cachorro
1466,automovel
1467,cachorro
1468,automovel
1469,automovel
1470,cavalo
1471,sapo
1472,automovel
1473,cachorro
1474,caminhao
1475,cachorro
1476,aviao
1477,navio
1478,passaro
1479,sapo
1480,navio
1481,veado
1482,cachorro
1483,aviao
1484,sapo
1485,sapo
1486,gato
1487,passaro
1488,automovel
1489,gato
1490,passaro
1491,sapo
1492,passaro
1493,gato
1494,veado
1495,navio
1496,passaro
1497,navio
1498,automovel
1499,passaro
1500,automovel
1501,veado
1502,gato
1503,passaro
1504,navio
1505,gato
1506,gato
1507,passaro
1508,automovel
1509,navio
1510,sapo
1511,aviao
1512,automovel
1513,passaro
1514,automovel
1515,automovel
1516,cavalo
1517,cachorro
1518,sapo
1519,aviao
1520,gato
1521,sapo
1522,gato
1523,passaro
1524,caminhao
1525,cachorro
1526,navio
1527,aviao
1528,aviao
1529,veado
1530,caminhao
1531,gato
1532,cachorro
1533,navio
1534,passaro
1535,caminhao
1536,veado
1537,caminhao
1538,veado
1539,navio
1540,passaro
1541,cavalo
1542,caminhao
1543,veado
1544,caminhao
1545,sapo
1546,automovel
1547,cavalo
1548,caminhao
1549,sapo
1550,caminhao
1551,navio
1552,navio
1553,navio
1554,passaro
1555,sapo
1556,sapo
1557,veado
1558,sapo
1559,caminhao
1560,aviao
1561,sapo
1562,caminhao
1563,gato
1564,aviao
1565,aviao
1566,sapo
1567,caminhao
1568,aviao
1569,aviao
1570,navio
1571,cachorro
1572,veado
1573,cachorro
1574,veado
1575,navio
1576,veado
1577,gato
1578,caminhao
1579,passaro
1580,navio
1581,gato
1582,cachorro
1583,automovel
1584,passaro
1585,passaro
1586,passaro
1587,passaro
1588,cavalo
1589,navio
1590,veado
1591,passaro
1592,veado
1593,passaro
1594,caminhao
1595,caminhao
1596,veado
1597,automovel
1598,navio
1599,automovel
1600,cachorro
1601,passaro
1602,gato
1603,aviao
1604,cavalo
1605,veado
1606,caminhao
1607,veado
1608,passaro
1609,passaro
1610,caminhao
1611,caminhao
1612,veado
1613,navio
1614,aviao
1615,cachorro
1616,caminhao
1617,automovel
1618,gato
1619,cavalo
1620,caminhao
1621,passaro
1622,cavalo
1623,cachorro
1624,gato
1625,passaro
1626,sapo
1627,aviao
1628,cachorro
1629,cachorro
1630,navio
1631,cachorro
1632,automovel
1633,gato
1634,veado
1635,passaro
1636,navio
1637,sapo
1638,gato
1639,cachorro
1640,aviao
1641,sapo
1642,veado
1643,navio
1644,caminhao
1645,veado
1646,veado
1647,passaro
1648,caminhao
1649,aviao
1650,veado
1651,passaro
1652,caminhao
1653,automovel
1654,sapo
1655,navio
1656,veado
1657,aviao
1658,sapo
1659,sapo
1660,passaro
1661,automovel
1662,aviao
1663,cachorro
1664,aviao
1665,passaro
1666,navio
1667,gato
1668,navio
1669,veado
1670,passaro
1671,gato
1672,caminhao
1673,gato
1674,passaro
1675,navio
1676,automovel
1677,automovel
1678,navio
1679,automovel
1680,veado
1681,caminhao
1682,gato
1683,aviao
1684,passaro
1685,cachorro
1686,aviao
1687,cachorro
1688,veado
1689,cavalo
1690,gato
1691,cachorro
1692,passaro
1693,aviao
1694,cavalo
1695,automovel
1696,caminhao
1697,veado
1698,automovel
1699,cavalo
1700,passaro
1701,sapo
1702,automovel
1703,navio
1704,cavalo
1705,aviao
1706,caminhao
1707,cavalo
1708,sapo
1709,aviao
1710,passaro
1711,sapo
1712,automovel
1713,veado
1714,gato
1715,cavalo
1716,gato
1717,passaro
1718,automovel
1719,sapo
1720,aviao
1721,caminhao
1722,sapo
1723,navio
1724,passaro
1725,sapo
1726,sapo
1727,veado
1728,caminhao
1729,passaro
1730,aviao
1731,sapo
1732,gato
1733,navio
1734,cavalo
1735,gato
1736,sapo
1737,passaro
1738,veado
1739,passaro
1740,automovel
1741,cavalo
1742,cavalo
1743,automovel
1744,automovel
1745,navio
1746,gato
1747,sapo
1748,cavalo
1749,navio
1750,aviao
1751,caminhao
1752,automovel
1753,veado
1754,caminhao
1755,cavalo
1756,passaro
1757,gato
1758,veado
1759,cachorro
1760,caminhao
1761,automovel
1762,passaro
1763,veado
1764,veado
1765,passaro
1766,cavalo
1767,passaro
1768,passaro
1769,veado
1770,navio
1771,cavalo
1772,automovel
1773,automovel
1774,cachorro
1775,navio
1776,veado
1777,cachorro
1778,gato
1779,navio
1780,caminhao
1781,veado
1782,cavalo
1783,cavalo
1784,gato
1785,navio
1786,caminhao
1787,cachorro
1788,sapo
1789,navio
1790,passaro
1791,cavalo
1792,veado
1793,aviao
1794,cachorro
1795,sapo
1796,passaro
1797,cachorro
1798,gato
1799,gato
1800,caminhao
1801,caminhao
1802,cavalo
1803,veado
1804,automovel
1805,sapo
1806,caminhao
1807,navio
1808,aviao
1809,caminhao
1810,cachorro
1811,cachorro
1812,cavalo
1813,sapo
1814,cavalo
1815,aviao
1816,sapo
1817,passaro
1818,caminhao
1819,sapo
1820,aviao
1821,cachorro
1822,caminhao
1823,cachorro
1824,automovel
1825,cachorro
1826,aviao
1827,cavalo
1828,veado
1829,caminhao
1830,cavalo
1831,automovel
1832,caminhao
1833,cachorro
1834,cachorro
1835,automovel
1836,veado
1837,caminhao
1838,caminhao
1839,cachorro
1840,veado
1841,gato
1842,automovel
1843,automovel
1844,automovel
1845,veado
1846,passaro
1847,caminhao
1848,passaro
1849,veado
1850,cavalo
1851,caminhao
1852,passaro
1853,cavalo
1854,caminhao
1855,cachorro
1856,cavalo
1857,veado
1858,navio
1859,cachorro
1860,cachorro
1861,sapo
1862,cachorro
1863,cavalo
1864,navio
1865,caminhao
1866,passaro
1867,automovel
1868,passaro
1869,caminhao
1870,sapo
1871,gato
1872,caminhao
1873,gato
1874,navio
1875,passaro
1876,sapo
1877,aviao
1878,sapo
1879,navio
1880,cachorro
1881,navio
1882,passaro
1883,automovel
1884,automovel
1885,veado
1886,gato
1887,gato
1888,gato
1889,caminhao
1890,cachorro
1891,veado
1892,passaro
1893,gato
1894,passaro
1895,cachorro
1896,gato
1897,gato
1898,veado
1899,passaro
1900,automovel
1901,aviao
1902,sapo
1903,gato
1904,navio
1905,navio
1906,automovel
1907,passaro
1908,caminhao
1909,cachorro
1910,caminhao
1911,passaro
1912,passaro
1913,caminhao
1914,sapo
1915,passaro
1916,navio
1917,aviao
1918,navio
1919,passaro
1920,sapo
1921,navio
1922,veado
1923,cachorro
1924,automovel
1925,navio
1926,passaro
1927,sapo
1928,veado
1929,gato
1930,cavalo
1931,passaro
1932,gato
1933,automovel
1934,veado
1935,aviao
1936,sapo
1937,caminhao
1938,veado
1939,passaro
1940,cavalo
1941,passaro
1942,passaro
1943,navio
1944,navio
1945,passaro
1946,aviao
1947,sapo
1948,automovel
1949,passaro
1950,cachorro
1951,cachorro
1952,cavalo
1953,caminhao
1954,sapo
1955,sapo
1956,sapo
1957,caminhao
1958,caminhao
1959,cachorro
1960,veado
1961,caminhao
1962,automovel
1963,cavalo
1964,navio
1965,automovel
1966,sapo
1967,cavalo
1968,passaro
1969,automovel
1970,automovel
1971,cavalo
1972,sapo
1973,automovel
1974,automovel
1975,navio
1976,sapo
1977,passaro
1978,passaro
1979,veado
1980,cavalo
1981,caminhao
1982,caminhao
1983,caminhao
1984,gato
1985,sapo
1986,navio
1987,cavalo
1988,sapo
1989,cachorro
1990,navio
1991,automovel
1992,caminhao
1993,cachorro
1994,gato
1995,passaro
1996,cachorro
1997,sapo
1998,veado
1999,caminhao
2000,gato
2001,passaro
2002,aviao
2003,cavalo
2004,cavalo
2005,veado
2006,aviao
2007,passaro
2008,cachorro
2009,navio
2010,veado
2011,cachorro
2012,veado
2013,sapo
2014,automovel
2015,caminhao
2016,cavalo
2017,aviao
2018,veado
2019,passaro
2020,navio
2021,veado
2022,navio
2023,veado
2024,navio
2025,passaro
2026,automovel
2027,gato
2028,automovel
2029,automovel
2030,automovel
2031,caminhao
2032,sapo
2033,sapo
2034,veado
2035,cavalo
2036,navio
2037,cavalo
2038,automovel
2039,navio
2040,cachorro
2041,cavalo
2042,veado
2043,cachorro
2044,aviao
2045,veado
2046,automovel
2047,cachorro
2048,caminhao
2049,automovel
2050,aviao
2051,gato
2052,aviao
2053,cavalo
2054,sapo
2055,gato
2056,gato
2057,veado
2058,automovel
2059,veado
2060,caminhao
2061,veado
2062,sapo
2063,veado
2064,aviao
2065,veado
2066,cavalo
2067,sapo
2068,gato
2069,gato
2070,navio
2071,sapo
2072,cavalo
2073,cavalo
2074,passaro
2075,navio
2076,veado
2077,passaro
2078,automovel
2079,passaro
2080,automovel
2081,aviao
2082,aviao
2083,caminhao
2084,caminhao
2085,sapo
2086,aviao
2087,caminhao
2088,sapo
2089,sapo
2090,cachorro
2091,aviao
2092,cachorro
2093,aviao
2094,automovel
2095,caminhao
2096,sapo
2097,sapo
2098,navio
2099,passaro
2100,sapo
2101,automovel
2102,caminhao
2103,sapo
2104,cavalo
2105,aviao
2106,gato
2107,aviao
2108,sapo
2109,cachorro
2110,cavalo
2111,sapo
2112,aviao
2113,gato
2114,caminhao
2115,cavalo
2116,automovel
2117,sapo
2118,gato
2119,sapo
2120,passaro
2121,passaro
2122,gato
2123,sapo
2124,automovel
2125,navio
2126,navio
2127,gato
2128,cachorro
2129,cachorro
2130,cachorro
2131,navio
2132,sapo
2133,sapo
2134,aviao
2135,caminhao
2136,passaro
2137,aviao
2138,aviao
